CustomerID,Cluster,StockCode0,StockCode1,StockCode2
16520,0,84077,84568,75049L
16523,2,16014,23084,22151
16526,0,84077,84568,75049L
16527,1,84826,16045,22578
16528,1,84826,16045,22578
16529,0,84077,84568,75049L
16531,3,17096,84879,17003
16533,1,84826,16045,22578
16535,1,84826,16045,22578
16536,1,84826,16045,22578
16539,3,17096,84879,17003
16542,1,84826,16045,22578
16545,0,84077,84568,75049L
16546,0,84077,84568,75049L
16549,3,17096,84879,17003
16550,3,17096,84879,17003
16551,1,84826,16045,22578
16552,0,84077,84568,75049L
16553,2,16014,23084,22151
16554,1,84826,16045,22578
16555,1,84826,16045,22578
16556,3,17096,84879,17003
16557,1,84826,16045,22578
16558,2,16014,23084,22151
16560,1,84826,16045,22578
16561,1,84826,16045,22578
16565,0,84077,84568,75049L
16566,3,17096,84879,17003
16567,0,84077,84568,75049L
16569,1,84826,16045,22578
16570,4,18007,15036,17003
16571,1,84826,16045,22578
16572,1,84826,16045,22578
16573,1,84826,16045,22578
16574,1,84826,16045,22578
16581,0,84077,84568,75049L
16582,1,84826,16045,22578
16583,0,84077,84568,75049L
16584,1,84826,16045,22578
16586,0,84077,84568,75049L
16587,0,84077,84568,75049L
16589,1,84826,16045,22578
16591,1,84826,16045,22578
16592,4,18007,15036,17003
16593,1,84826,16045,22578
16594,1,84826,16045,22578
16595,1,84826,16045,22578
16596,1,84826,16045,22578
16597,1,84826,16045,22578
16598,0,84077,84568,75049L
16600,3,17096,17003,23084
16601,1,84826,16045,22578
16602,1,84826,16045,22578
16603,1,84826,22578,84947
16607,4,18007,15036,17003
16609,3,17096,84879,17003
16610,0,84077,84568,75049L
16611,0,84077,84568,75049L
16612,1,84826,16045,22578
16613,1,84826,16045,22578
16614,0,84077,84568,75049L
16616,1,84826,16045,22578
16617,0,84077,84568,75049L
16618,3,17096,84879,17003
16619,0,84077,84568,75049L
16620,1,84826,16045,22578
16621,1,84826,16045,22578
16623,0,84077,84568,75049L
16624,1,84826,16045,22578
16625,0,84077,84568,75049L
16626,2,16014,23084,22151
16627,1,84826,16045,22578
16628,3,17096,84879,17003
16629,1,84826,16045,22578
16633,3,17096,84879,17003
16634,0,84077,84568,75049L
16637,3,17096,84879,17003
16638,4,18007,15036,17003
16639,1,84826,16045,22578
16641,1,84826,16045,22578
16642,1,84826,16045,22578
16643,0,84077,84568,75049L
16644,0,84077,84568,75049L
16647,0,84077,84568,75049L
16648,1,84826,16045,22578
16650,1,84826,16045,22578
16652,4,18007,15036,17003
16653,1,84826,16045,22578
16654,1,84826,16045,22578
16655,4,18007,15036,17003
16657,1,84826,22578,84947
16658,0,84077,84568,75049L
16659,0,84077,84568,75049L
16660,4,18007,15036,17003
16665,0,84077,84568,75049L
16666,1,84826,16045,22578
16667,1,84826,16045,22578
16668,3,17096,84879,17003
16669,1,84826,16045,22578
16670,4,18007,15036,17003
16671,2,16014,23084,22151
16672,2,16014,23084,22151
16674,1,84826,16045,22578
16676,1,84826,16045,22578
16678,4,18007,15036,17003
16679,0,84077,84568,75049L
16680,1,84826,16045,22578
16681,4,18007,15036,17003
16682,3,17096,84879,17003
16685,1,84826,16045,22578
16686,3,17096,84879,17003
16688,3,17096,84879,17003
16689,1,84826,16045,22578
16690,1,84826,16045,22578
16692,0,84077,84568,75049L
16693,1,84826,16045,22578
16696,3,17096,84879,17003
16697,0,84077,84568,75049L
16698,4,18007,15036,17003
16700,4,18007,15036,17003
16701,2,16014,22151,22086
16705,2,16014,23084,22151
16706,1,84826,16045,22578
16708,1,84826,16045,22578
16709,3,17096,84879,17003
16710,3,17096,84879,17003
16711,4,18007,15036,17003
16712,4,18007,15036,17003
16713,4,18007,15036,17003
16714,0,84077,84568,75049L
16715,1,84826,16045,22578
16716,4,18007,15036,17003
16717,3,17096,84879,17003
16718,0,84077,84568,75049L
16719,3,17096,84879,17003
16720,1,84826,16045,22578
16721,0,84077,84568,75049L
16722,4,18007,15036,17003
16723,1,84826,16045,22578
16725,0,84077,84568,75049L
16726,3,17096,84879,17003
16728,1,84826,16045,22578
16729,4,18007,15036,17003
16730,1,84826,16045,22578
16732,1,84826,16045,22578
16734,1,84826,16045,22578
16735,3,17096,84879,17003
16737,3,17096,84879,17003
16738,0,84077,84568,75049L
16739,0,84077,84568,75049L
16742,3,17096,84879,17003
16743,3,17096,84879,17003
16744,3,17096,84879,17003
16745,2,16014,23084,22151
16746,4,18007,15036,17003
16747,1,84826,16045,22578
16748,3,17096,84879,17003
16750,1,84826,16045,22578
16751,4,18007,15036,17003
16752,0,84077,84568,75049L
16753,1,84826,16045,22578
16754,0,84568,75049L,17003
16755,1,84826,16045,22578
16756,0,84077,84568,75049L
16757,0,84077,84568,75049L
16758,1,84826,16045,22578
16759,1,84826,16045,22578
16761,1,84826,16045,22578
16762,1,84826,16045,22578
16763,0,84077,84568,75049L
16764,3,17096,84879,17003
16765,0,84077,84568,75049L
16766,0,84077,84568,75049L
16767,4,18007,15036,17003
16768,1,84826,16045,22578
16769,0,84077,84568,75049L
16770,3,17096,84879,17003
16771,3,17096,84879,23084
16773,1,84826,16045,22578
16774,1,84826,16045,22578
16775,3,17096,84879,17003
16776,1,84826,16045,22578
16777,1,84826,16045,22578
16778,1,84826,16045,22578
16779,2,16014,23084,22151
16780,1,84826,16045,22578
16781,0,84077,84568,75049L
16782,4,18007,15036,17003
16784,1,84826,16045,22578
16788,1,84826,16045,22578
16789,1,84826,16045,22578
16790,3,17096,84879,17003
16791,3,17096,17003,23084
16792,0,84077,84568,75049L
16793,1,84826,16045,22578
16794,3,17096,84879,17003
16795,0,84077,84568,75049L
16796,1,84826,16045,22578
16800,1,84826,16045,22578
16801,1,84826,16045,22578
16803,1,84826,16045,22578
16804,1,84826,16045,22578
16805,0,84077,84568,75049L
16806,1,84826,16045,22578
16807,1,84826,16045,22578
16808,1,84826,16045,22578
16809,3,17096,84879,17003
16811,1,84826,16045,22578
16812,0,84077,84568,75049L
16813,3,17096,84879,17003
16814,2,16014,23084,22151
16816,1,84826,16045,22578
16817,3,17096,84879,17003
16818,4,18007,15036,17003
16820,1,84826,16045,22578
16823,0,84077,84568,75049L
16824,1,84826,16045,22578
16825,1,84826,16045,22578
16826,1,84826,16045,22578
16828,1,84826,16045,22578
16829,0,84077,84568,75049L
16830,1,84826,16045,22578
16832,0,84077,84568,75049L
16833,3,17096,84879,17003
16834,0,84077,84568,75049L
16835,1,84826,16045,22578
16836,1,84826,16045,22578
16837,4,18007,15036,17003
16838,0,84077,84568,75049L
16841,3,17096,84879,17003
16842,1,84826,16045,22578
16843,4,18007,15036,17003
16846,1,84826,16045,22578
16848,1,84826,16045,22578
16849,0,84077,84568,75049L
16850,0,84077,84568,75049L
16851,1,84826,16045,84947
16852,1,84826,16045,22578
16855,1,84826,16045,22578
16856,1,84826,16045,22578
16858,0,84077,84568,75049L
16859,1,84826,16045,22578
16861,1,84826,16045,22578
16863,1,84826,16045,22578
16866,1,84826,16045,22578
16869,1,84826,16045,22578
16871,3,17096,84879,17003
16872,3,17096,84879,17003
16873,3,17096,84879,17003
16875,3,17096,84879,17003
16877,3,17096,84879,17003
16878,1,84826,16045,22578
16880,3,17096,84879,17003
16881,3,17096,84879,17003
16882,1,84826,16045,22578
16883,0,84077,84568,75049L
16884,1,84826,16045,22578
16885,1,84826,16045,22578
16887,1,84826,16045,22578
16889,0,84077,84568,75049L
16891,3,17096,84879,17003
16892,3,17096,84879,17003
16893,0,84077,84568,75049L
16895,1,84826,16045,22578
16897,0,84077,84568,75049L
16898,1,84826,16045,22578
16899,3,17096,84879,17003
16900,1,84826,16045,22578
16902,1,84826,16045,22578
16903,1,84826,16045,22578
16904,4,18007,15036,17003
16905,3,17096,84879,17003
16906,1,84826,16045,22578
16907,3,17096,84879,17003
16909,1,84826,16045,22578
16910,3,17096,84879,17003
16912,4,18007,15036,17003
16913,0,84077,84568,75049L
16914,1,84826,16045,22578
16915,3,17096,84879,17003
16916,1,84826,16045,22578
16917,0,84077,84568,75049L
16918,3,17096,84879,17003
16919,4,18007,15036,17003
16921,1,84826,16045,22578
16923,2,16014,23084,22151
16924,1,84826,16045,22578
16926,0,84077,84568,75049L
16927,3,17096,84879,17003
16928,4,18007,15036,17003
16929,3,17096,84879,17003
16930,1,84826,16045,22578
16931,4,18007,15036,17003
16932,1,84826,16045,22578
16933,1,84826,16045,22578
16934,1,84826,16045,22578
16936,1,84826,16045,22578
16938,1,84826,16045,22578
16940,1,84826,16045,22578
16942,3,17096,84879,17003
16943,0,84077,84568,75049L
16945,4,18007,15036,17003
16947,0,84077,84568,75049L
16948,1,84826,22578,84947
16949,3,17096,84879,17003
16950,3,17096,84879,17003
16951,1,84826,16045,22578
16952,1,84826,16045,22578
16953,1,84826,16045,22578
16954,4,18007,15036,17003
16955,0,84077,84568,75049L
16956,1,84826,16045,22578
16957,0,84077,84568,75049L
16959,1,84826,16045,22578
16960,1,84826,16045,22578
16961,1,84826,16045,22578
16963,0,84077,84568,75049L
16965,0,84077,84568,75049L
16966,4,18007,15036,17003
16967,0,84077,84568,75049L
16968,1,84826,16045,22578
16969,1,84826,16045,22578
16971,1,84826,16045,22578
16976,0,84077,84568,75049L
16978,1,84826,16045,22578
16979,3,17096,84879,17003
16980,0,84077,84568,75049L
16982,1,84826,16045,22578
16983,3,17096,84879,17003
16984,1,84826,16045,22578
16985,4,18007,15036,17003
16987,3,17096,84879,17003
16988,1,84826,16045,22578
16989,4,18007,15036,17003
16990,0,84077,84568,75049L
16992,3,17096,84879,17003
16996,3,17096,17003,23084
16997,0,84077,84568,75049L
16998,3,17096,84879,17003
16999,1,84826,16045,22578
17001,4,18007,15036,17003
17002,1,84826,16045,22578
17004,1,84826,16045,22578
17006,3,17096,84879,17003
17007,3,17096,84879,17003
17011,1,84826,16045,22578
17014,1,84826,16045,22578
17015,1,84826,16045,22578
17017,2,16014,22151,22086
17018,1,84826,16045,22578
17019,1,84826,16045,22578
17022,1,84826,16045,22578
17024,1,84826,16045,22578
17025,1,84826,16045,22578
17026,0,84077,84568,75049L
17027,3,17096,84879,17003
17029,4,18007,15036,17003
17030,1,84826,16045,22578
17031,1,84826,16045,22578
17033,3,17096,84879,17003
17034,1,84826,16045,22578
17035,0,84077,84568,75049L
17038,1,84826,16045,22578
17040,1,84826,16045,22578
17041,1,84826,16045,22578
17042,3,17096,84879,17003
17043,3,17096,84879,17003
17044,1,84826,16045,22578
17045,1,84826,16045,22578
17046,0,84077,84568,75049L
17047,1,84826,16045,22578
17048,1,84826,16045,22578
17049,4,18007,15036,17003
17050,3,17096,84879,17003
17051,0,84077,84568,75049L
17052,1,84826,16045,22578
17053,1,84826,16045,22578
17054,3,17096,84879,17003
17058,1,84826,16045,22578
17059,3,17096,84879,17003
17061,4,18007,15036,17003
17062,0,84077,84568,75049L
17063,3,17096,84879,17003
17064,1,84826,16045,22578
17068,2,16014,23084,22151
17069,3,17096,84879,17003
17070,1,84826,16045,22578
17071,4,18007,15036,17003
17073,1,84826,16045,22578
17075,1,84826,16045,22578
17076,1,84826,16045,22578
17078,1,84826,16045,22578
17079,1,84826,16045,22578
17080,1,84826,16045,22578
17081,1,84826,16045,22578
17082,1,84826,16045,22578
17083,1,84826,16045,22578
17084,1,84826,16045,22578
17085,1,84826,16045,22578
17086,3,17096,84879,17003
17088,3,17096,84879,17003
17090,4,18007,15036,17003
17091,3,17096,84879,17003
17092,1,84826,16045,22578
17094,0,84077,84568,75049L
17095,1,84826,16045,22578
17096,3,17096,84879,17003
17097,3,17096,84879,17003
17100,1,84826,16045,22578
17101,3,17096,84879,17003
17102,0,84077,84568,75049L
17105,0,84077,84568,75049L
17107,4,18007,15036,17003
17109,3,17096,84879,17003
17110,0,84077,84568,75049L
17111,1,84826,16045,22578
17114,3,17096,84879,17003
17115,1,84826,16045,22578
17117,0,84077,84568,75049L
17118,0,84077,84568,75049L
17119,1,84826,16045,22578
17120,0,84077,84568,75049L
17122,1,84826,16045,22578
17123,0,84077,84568,75049L
17124,0,84077,84568,75049L
17126,1,84826,16045,22578
17128,0,84077,84568,75049L
17131,3,17096,84879,17003
17133,2,16014,23084,22151
17134,1,84826,16045,22578
17135,3,17096,84879,17003
17138,0,84077,84568,75049L
17139,4,18007,15036,17003
17140,0,84077,84568,75049L
17142,0,84077,84568,75049L
17144,1,84826,16045,22578
17146,3,17096,84879,17003
17147,3,17096,84879,17003
17148,1,84826,16045,22578
17152,0,84077,84568,75049L
17153,1,84826,16045,22578
17154,1,84826,16045,22578
17155,1,84826,16045,22578
17157,1,84826,16045,22578
17158,1,84826,16045,22578
17159,1,84826,16045,22578
17160,3,17096,84879,17003
17162,3,17096,17003,23084
17163,1,84826,16045,22578
17164,3,17096,84879,17003
17165,0,84077,84568,75049L
17166,1,84826,16045,22578
17169,1,84826,16045,22578
17171,0,84077,84568,75049L
17172,1,84826,16045,22578
17173,4,18007,15036,17003
17174,0,84077,84568,75049L
17175,3,17096,84879,17003
17176,0,84077,84568,75049L
17179,0,84077,84568,75049L
17180,1,84826,16045,22578
17181,1,84826,16045,22578
17183,4,18007,15036,17003
17186,1,84826,16045,22578
17187,0,84077,84568,75049L
17188,3,17096,84879,17003
17189,1,84826,16045,22578
17190,3,17096,84879,17003
17191,3,17096,84879,17003
17193,4,18007,15036,17003
17194,0,84077,84568,75049L
17197,1,84826,16045,22578
17198,1,84826,16045,22578
17201,1,84826,16045,22578
17203,3,17096,84879,17003
17204,0,84077,84568,75049L
17205,1,84826,16045,22578
17206,1,84826,16045,22578
17211,3,17096,84879,17003
17212,0,84077,84568,75049L
17213,3,17096,84879,17003
17214,3,17096,84879,17003
17217,0,84077,84568,75049L
17218,3,17096,84879,17003
17219,1,84826,16045,22578
17220,4,18007,15036,17003
17221,1,84826,16045,22578
17222,1,84826,16045,22578
17223,0,84077,84568,75049L
17226,0,84077,84568,75049L
17227,3,17096,84879,17003
17228,3,17096,84879,17003
17229,1,84826,16045,22578
17230,0,84077,84568,75049L
17231,3,17096,84879,17003
17232,1,84826,16045,22578
17233,1,84826,16045,22578
17234,0,84077,84568,75049L
17235,1,84826,16045,22578
17236,3,17096,84879,17003
17237,1,84826,16045,22578
17238,4,18007,15036,17003
17239,0,84077,84568,75049L
17242,1,84826,16045,22578
17243,2,16014,23084,22151
17244,1,84826,16045,22578
17245,0,84077,84568,75049L
17247,1,84826,16045,22578
17248,1,84826,16045,22578
17250,1,84826,16045,22578
17251,0,84077,84568,75049L
17252,1,84826,16045,22578
17253,1,84826,16045,22578
17254,1,84826,16045,22578
17255,1,84826,16045,22578
17256,1,84826,16045,22578
17259,1,84826,16045,22578
17262,4,18007,15036,17003
17263,0,84077,84568,75049L
17265,1,84826,16045,22578
17266,1,84826,16045,22578
17267,1,84826,16045,22578
17268,4,18007,15036,17003
17272,3,17096,84879,17003
17274,1,84826,16045,22578
17277,0,84077,84568,75049L
17278,0,84077,84568,75049L
17279,1,84826,16045,22578
17282,4,18007,15036,17003
17284,3,17096,84879,17003
17286,1,84826,16045,22578
17287,3,17096,84879,17003
17288,3,17096,84879,17003
17289,1,84826,16045,22578
17290,1,84826,16045,22578
17291,0,84077,84568,75049L
17293,3,17096,84879,17003
17295,1,84826,16045,22578
17297,1,84826,16045,22578
17298,1,84826,16045,22578
17299,3,17096,84879,17003
17301,1,84826,16045,22578
17302,3,17096,84879,17003
17303,0,84077,84568,75049L
17309,1,84826,16045,22578
17311,1,84826,16045,22578
17312,3,17096,84879,17003
17313,1,84826,16045,22578
17314,3,17096,84879,17003
17317,4,18007,15036,17003
17320,1,84826,16045,22578
17321,1,84826,16045,22578
17323,3,17096,84879,17003
17324,1,84826,16045,22578
17325,0,84077,84568,75049L
17329,1,84826,16045,22578
17330,3,17096,84879,17003
17331,1,84826,16045,22578
17333,1,84826,16045,22578
17334,0,84077,84568,75049L
17337,1,84826,16045,22578
17338,3,17096,84879,17003
17339,1,84826,16045,22578
17340,4,18007,15036,17003
17341,1,84826,16045,22578
17343,0,84077,84568,75049L
17344,1,84826,16045,22578
17345,1,84826,16045,22578
17346,4,18007,15036,17003
17347,1,84826,16045,22578
17348,3,17096,84879,17003
17350,3,17096,84879,17003
17351,1,84826,16045,22578
17353,3,17096,84879,17003
17354,1,84826,16045,22578
17356,0,84077,84568,75049L
17357,1,84826,16045,22578
17358,0,84077,84568,75049L
17359,1,84826,16045,22578
17360,1,84826,16045,22578
17361,1,84826,16045,22578
17362,0,84077,84568,75049L
17364,4,18007,15036,17003
17365,3,17096,84879,17003
17367,0,84077,84568,75049L
17368,4,18007,15036,17003
17370,1,84826,16045,22578
17371,1,84826,16045,22578
17372,3,17096,84879,17003
17373,1,84826,16045,22578
17374,0,84077,84568,75049L
17375,0,84077,84568,75049L
17376,1,84826,16045,22578
17377,4,18007,15036,17003
17379,1,84826,16045,22578
17382,1,84826,16045,22578
17383,1,84826,16045,22578
17384,1,84826,16045,22578
17385,1,84826,16045,22578
17386,4,18007,15036,17003
17387,1,84826,16045,22578
17388,4,18007,15036,17003
17391,0,84077,84568,75049L
17392,0,84077,84568,75049L
17394,0,84077,84568,75049L
17397,1,84826,16045,22578
17398,1,84826,16045,22578
17400,1,84826,16045,22578
17402,2,16014,22151,22086
17403,1,84826,16045,22578
17405,1,84826,16045,22578
17406,0,84077,84568,75049L
17408,0,84077,84568,75049L
17409,0,84077,84568,75049L
17410,3,17096,84879,17003
17411,1,84826,16045,22578
17412,3,17096,84879,17003
17414,3,17096,84879,23084
17415,1,84826,16045,22578
17416,4,18007,15036,17003
17418,1,84826,16045,22578
17419,4,18007,15036,17003
17420,1,84826,16045,22578
17422,3,17096,17003,23084
17423,1,84826,16045,22578
17425,1,84826,16045,22578
17426,3,17096,84879,17003
17427,1,84826,16045,22578
17429,1,84826,16045,22578
17430,1,84826,16045,22578
17431,0,84077,84568,75049L
17432,1,84826,16045,22578
17433,1,84826,16045,22578
17434,3,17096,84879,17003
17436,1,84826,16045,22578
17438,0,84077,84568,75049L
17440,0,84077,84568,75049L
17442,3,17096,84879,17003
17443,0,84077,84568,75049L
17444,4,18007,15036,17003
17446,0,84077,84568,75049L
17447,1,84826,16045,22578
17449,3,17096,84879,17003
17451,3,17096,84879,17003
17453,1,84826,16045,22578
17454,0,84077,84568,75049L
17455,0,84077,84568,75049L
17456,0,84077,84568,75049L
17457,4,18007,15036,17003
17458,1,84826,16045,22578
17459,1,84826,16045,22578
17460,3,17096,84879,17003
17461,1,84826,16045,22578
17462,1,84826,16045,22578
17463,3,17096,84879,17003
17464,0,84077,84568,75049L
17466,1,84826,16045,22578
17468,1,84826,16045,22578
17469,3,17096,84879,17003
17470,3,17096,84879,17003
17472,0,84077,84568,75049L
17475,1,84826,16045,22578
17480,1,84826,16045,22578
17481,3,17096,84879,17003
17483,1,84826,16045,22578
17486,0,84077,84568,75049L
17489,1,84826,16045,22578
17490,4,18007,15036,17003
17491,4,18007,15036,17003
17492,0,84077,84568,75049L
17495,1,84826,16045,22578
17496,0,84077,84568,75049L
17498,1,84826,16045,22578
17499,0,84077,84568,75049L
17500,2,16014,23084,22151
17501,0,84077,84568,75049L
17502,3,17096,84879,17003
17503,1,84826,16045,22578
17504,4,18007,15036,17003
17505,0,84077,84568,75049L
17506,1,84826,16045,22578
17507,0,84077,84568,75049L
17508,0,84077,84568,75049L
17509,3,17096,84879,17003
17510,1,84826,16045,22578
17512,4,18007,15036,17003
17513,1,84826,16045,22578
17514,1,84826,16045,22578
17515,1,84826,16045,22578
17516,3,17096,84879,17003
17517,0,84077,84568,75049L
17519,3,17096,84879,17003
17521,1,84826,16045,22578
17522,3,17096,84879,17003
17523,3,17096,84879,17003
17524,0,84077,84568,75049L
17525,0,84077,84568,75049L
17526,3,17096,84879,17003
17527,3,17096,84879,17003
17528,3,17096,84879,17003
17530,3,17096,84879,17003
17531,0,84077,84568,75049L
17534,1,84826,16045,22578
17535,0,84077,84568,75049L
17536,0,84077,84568,75049L
17537,1,84826,16045,22578
17538,1,84826,16045,22578
17540,1,84826,16045,22578
17542,0,84077,84568,75049L
17545,1,84826,16045,22578
17548,0,84077,84568,75049L
17549,1,84826,16045,22578
17550,0,84077,84568,75049L
17551,0,84077,84568,75049L
17552,1,84826,16045,22578
17553,1,84826,16045,22578
17554,3,17096,84879,17003
17555,1,84826,16045,22578
17556,0,84077,84568,75049L
17557,1,84826,16045,22578
17560,3,17096,84879,17003
17561,1,84826,16045,22578
17562,3,17096,84879,23084
17564,1,84826,16045,22578
17566,1,84826,16045,22578
17567,3,17096,17003,23084
17569,0,84077,84568,75049L
17571,1,84826,16045,22578
17572,1,84826,16045,22578
17573,1,84826,16045,84947
17574,0,84077,84568,75049L
17576,4,18007,15036,17003
17578,0,84077,84568,75049L
17579,1,84826,16045,22578
17580,0,84077,84568,75049L
17581,2,16014,23084,22151
17582,0,84077,84568,75049L
17584,1,84826,16045,22578
17585,1,84826,16045,22578
17588,3,17096,84879,17003
17589,1,84826,16045,22578
17590,1,84826,16045,22578
17591,3,17096,84879,17003
17593,3,17096,84879,17003
17594,1,84826,16045,22578
17595,1,84826,16045,22578
17596,3,17096,84879,17003
17597,0,84077,84568,75049L
17600,1,84826,16045,22578
17601,0,84077,84568,75049L
17602,3,17096,84879,17003
17603,1,84826,16045,22578
17604,0,84077,84568,75049L
17608,1,84826,16045,22578
17609,3,17096,17003,23084
17611,4,18007,15036,17003
17612,3,17096,84879,17003
17613,4,18007,15036,17003
17614,1,84826,16045,22578
17615,1,84826,16045,22578
17616,4,18007,15036,17003
17618,3,17096,84879,17003
17619,0,84077,84568,75049L
17620,1,84826,16045,22578
17621,3,17096,84879,17003
17623,1,84826,16045,22578
17624,1,84826,16045,22578
17625,1,84826,16045,22578
17628,1,84826,16045,22578
17629,3,17096,84879,17003
17630,0,84077,84568,75049L
17631,1,84826,16045,22578
17633,3,17096,84879,17003
17634,3,17096,84879,17003
17637,1,84826,16045,22578
17639,0,84077,84568,75049L
17640,1,84826,16045,22578
17642,1,84826,16045,22578
17643,0,84077,84568,75049L
17644,4,18007,15036,17003
17646,0,84077,84568,75049L
17647,1,84826,16045,22578
17648,3,17096,84879,17003
17649,1,84826,16045,22578
17650,1,84826,16045,22578
17651,4,18007,15036,17003
17652,4,18007,15036,17003
17653,3,17096,84879,17003
17654,0,84077,84568,75049L
17655,3,17096,84879,17003
17656,3,17096,84879,17003
17658,1,84826,16045,22578
17659,4,18007,15036,17003
17660,1,84826,16045,22578
17663,3,17096,17003,23084
17664,1,84826,16045,22578
17667,3,17096,84879,17003
17668,1,84826,16045,22578
17669,4,18007,15036,17003
17670,0,84077,84568,75049L
17671,3,17096,84879,17003
17672,1,84826,16045,22578
17673,3,17096,84879,17003
17674,1,84826,16045,22578
17675,2,16014,23084,22151
17676,3,17096,84879,17003
17678,0,84077,84568,75049L
17679,1,84826,16045,22578
17680,1,84826,16045,22578
17682,3,17096,17003,23084
17684,1,84826,16045,22578
17685,4,18007,15036,17003
17686,3,17096,84879,17003
17690,4,18007,15036,17003
17691,0,84077,84568,75049L
17692,1,84826,16045,22578
17694,1,84826,16045,22578
17695,1,84826,16045,22578
17696,3,17096,84879,17003
17697,0,84077,84568,75049L
17700,3,17096,84879,17003
17701,0,84077,84568,75049L
17702,3,17096,84879,17003
17703,1,84826,16045,22578
17704,0,84077,84568,75049L
17705,4,18007,15036,17003
17706,2,16014,22151,22086
17707,0,84077,84568,75049L
17708,0,84077,84568,75049L
17709,0,84077,84568,75049L
17711,1,84826,16045,22578
17712,1,84826,16045,22578
17714,0,84077,84568,75049L
17715,0,84077,84568,17003
17716,4,18007,15036,17003
17718,0,84077,84568,75049L
17719,4,18007,15036,17003
17720,3,17096,17003,23084
17722,1,84826,16045,22578
17724,1,84826,16045,22578
17725,4,18007,15036,17003
17727,1,84826,16045,22578
17728,1,84826,16045,22578
17730,4,18007,15036,17003
17731,1,84826,16045,22578
17733,1,84826,16045,22578
17734,1,84826,16045,22578
17735,2,16014,23084,22151
17736,1,84826,16045,22578
17737,1,84826,16045,22578
17738,3,17096,84879,17003
17739,4,18007,15036,17003
17742,1,84826,16045,22578
17744,3,17096,84879,17003
17746,0,84077,84568,75049L
17747,1,84826,16045,22578
17749,0,84077,84568,75049L
17750,3,17096,84879,17003
17752,0,84077,84568,75049L
17754,3,17096,84879,17003
17757,2,16014,23084,22151
17758,3,17096,84879,17003
17759,1,84826,16045,22578
17760,1,84826,16045,22578
17761,1,84826,16045,22578
17764,1,84826,16045,22578
17765,1,84826,16045,22578
17767,1,84826,16045,22578
17768,1,84826,16045,22578
17769,4,18007,15036,17003
17770,0,84077,84568,75049L
17771,1,84826,16045,22578
17772,1,84826,16045,22578
17774,1,84826,16045,22578
17775,0,84077,84568,75049L
17777,1,84826,16045,22578
17779,1,84826,16045,22578
17781,0,84077,84568,75049L
17783,1,84826,16045,22578
17785,1,84826,16045,22578
17786,1,84826,16045,22578
17787,1,84826,16045,22578
17788,3,17096,84879,17003
17789,0,84077,84568,75049L
17790,4,18007,15036,17003
17791,1,84826,16045,22578
17793,1,84826,16045,22578
17795,0,84077,84568,75049L
17796,3,17096,84879,17003
17797,1,84826,16045,22578
17799,3,17096,84879,17003
17800,3,17096,84879,17003
17802,1,84826,16045,22578
17805,1,84826,16045,22578
17812,1,84826,16045,22578
17813,3,17096,84879,17003
17816,1,84826,16045,22578
17817,3,17096,84879,17003
17819,4,18007,15036,17003
17824,1,84826,16045,22578
17827,3,17096,84879,17003
17828,4,18007,15036,17003
17829,0,84077,84568,75049L
17830,1,84826,16045,22578
17831,1,84826,16045,22578
17832,1,84826,16045,22578
17835,1,84826,16045,22578
17836,1,84826,16045,22578
17837,3,17096,84879,17003
17838,3,17096,84879,17003
17839,1,84826,16045,22578
17843,0,84077,84568,75049L
17844,1,84826,16045,22578
17848,4,18007,15036,17003
17849,0,84077,84568,75049L
17852,1,84826,16045,22578
17854,0,84077,84568,75049L
17856,3,17096,84879,17003
17858,4,18007,15036,17003
17859,0,84077,84568,75049L
17860,0,84077,84568,75049L
17861,3,17096,84879,17003
17862,0,84077,84568,75049L
17863,3,17096,84879,17003
17864,1,84826,16045,22578
17865,2,16014,23084,22151
17866,1,84826,16045,22578
17867,2,16014,23084,22151
17869,1,84826,16045,22578
17870,4,18007,15036,17003
17871,0,84077,84568,75049L
17873,4,18007,15036,17003
17874,0,84077,84568,75049L
17877,0,84077,84568,75049L
17878,1,84826,16045,22578
17879,0,84077,84568,75049L
17880,0,84077,84568,75049L
17881,0,84077,84568,75049L
17883,1,84826,16045,22578
17884,1,84826,16045,22578
17885,1,84826,16045,22578
17886,1,84826,16045,22578
17887,1,84826,16045,22578
17888,3,17096,84879,17003
17889,0,84077,84568,75049L
17890,0,84077,84568,75049L
17891,0,84077,84568,75049L
17892,1,84826,16045,22578
17893,0,84077,84568,75049L
17894,3,17096,84879,17003
17895,1,84826,16045,22578
17896,1,84826,16045,22578
17897,0,84077,84568,75049L
17898,1,84826,16045,22578
17899,0,84077,84568,75049L
17900,0,84077,84568,75049L
17901,1,84826,16045,22578
17904,1,84826,16045,22578
17905,3,17096,84879,17003
17906,0,84077,84568,75049L
17908,0,84077,84568,75049L
17911,1,84826,16045,22578
17912,0,84077,84568,75049L
17913,1,84826,16045,22578
17914,1,84826,16045,22578
17917,1,84826,16045,22578
17919,1,84826,16045,22578
17920,4,18007,15036,17003
17921,1,84826,16045,22578
17923,0,84077,84568,75049L
17924,2,16014,22151,22086
17925,0,84077,84568,75049L
17926,1,84826,16045,22578
17928,1,84826,16045,22578
17929,4,18007,15036,17003
17930,4,18007,15036,17003
17931,1,84826,16045,22578
17932,1,84826,16045,22578
17934,1,84826,16045,22578
17935,1,84826,16045,22578
17936,1,84826,16045,22578
17937,2,16014,23084,22151
