CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14823,180,3,19.45,0,Frequent Shoppers
14824,10,4,267.2,3,Regular Shoppers
14825,3,12,272.97,4,High-Value Loyal Shoppers
14828,196,3,496.94000000000005,4,High-Value Loyal Shoppers
14829,29,4,77.5,3,Regular Shoppers
14830,53,1,2.08,1,Occasional Shoppers
14834,17,6,340.58,4,High-Value Loyal Shoppers
14836,10,3,41.4,1,Occasional Shoppers
14837,89,4,58.51,1,Occasional Shoppers
14840,267,1,15.0,0,Frequent Shoppers
14841,53,6,207.93,3,Regular Shoppers
14842,43,4,81.7,3,Regular Shoppers
14844,63,4,99.2,3,Regular Shoppers
14847,148,1,25.0,1,Occasional Shoppers
14849,21,25,470.11,2,Inactive Shoppers
14850,311,1,2.1,0,Frequent Shoppers
14851,23,2,73.2,1,Occasional Shoppers
14852,58,6,122.0,3,Regular Shoppers
14853,24,2,195.0,3,Regular Shoppers
14854,78,7,200.7,3,Regular Shoppers
14855,119,2,50.39999999999999,1,Occasional Shoppers
14856,36,3,46.5,1,Occasional Shoppers
14857,59,2,45.3,1,Occasional Shoppers
14859,12,4,69.24,3,Regular Shoppers
14860,19,1,13.52,1,Occasional Shoppers
14861,52,1,39.6,1,Occasional Shoppers
14862,25,2,38.68,1,Occasional Shoppers
14863,29,1,34.68,1,Occasional Shoppers
14865,7,2,33.0,1,Occasional Shoppers
14866,10,12,1261.65,2,Inactive Shoppers
14867,185,3,39.92,0,Frequent Shoppers
14868,3,8,152.8,3,Regular Shoppers
14869,8,2,32.4,1,Occasional Shoppers
14870,261,1,14.850000000000001,0,Frequent Shoppers
14871,3,4,41.84,1,Occasional Shoppers
14873,210,1,25.5,0,Frequent Shoppers
14875,107,2,77.10000000000001,1,Occasional Shoppers
14878,12,9,263.75,4,High-Value Loyal Shoppers
14880,77,3,45.3,1,Occasional Shoppers
14881,19,1,15.0,1,Occasional Shoppers
14882,26,2,128.4,1,Occasional Shoppers
14883,18,6,58.48,3,Regular Shoppers
14885,131,1,20.4,1,Occasional Shoppers
14886,252,1,39.8,0,Frequent Shoppers
14887,79,1,72.0,1,Occasional Shoppers
14888,207,1,16.5,0,Frequent Shoppers
14889,336,1,10.2,0,Frequent Shoppers
14890,253,1,10.2,0,Frequent Shoppers
14891,148,2,43.5,1,Occasional Shoppers
14893,9,2,24.96,1,Occasional Shoppers
14894,85,1,40.8,1,Occasional Shoppers
14895,7,20,630.64,2,Inactive Shoppers
14896,204,2,28.650000000000002,0,Frequent Shoppers
14897,7,4,79.56,3,Regular Shoppers
14898,23,6,175.21,3,Regular Shoppers
14901,11,9,143.46,3,Regular Shoppers
14902,25,1,16.5,1,Occasional Shoppers
14903,21,5,61.0,3,Regular Shoppers
14904,2,2,37.44,1,Occasional Shoppers
14905,157,2,121.19999999999999,0,Frequent Shoppers
14907,3,7,216.72,3,Regular Shoppers
14908,74,1,9.9,1,Occasional Shoppers
14910,2,4,58.480000000000004,3,Regular Shoppers
14912,16,2,46.8,1,Occasional Shoppers
14913,35,4,34.019999999999996,1,Occasional Shoppers
14915,91,2,57.480000000000004,1,Occasional Shoppers
14916,70,4,30.72,1,Occasional Shoppers
14918,115,2,85.80000000000001,1,Occasional Shoppers
14920,212,2,34.2,0,Frequent Shoppers
14921,30,2,55.080000000000005,1,Occasional Shoppers
14923,50,1,19.8,1,Occasional Shoppers
14924,245,1,47.400000000000006,0,Frequent Shoppers
14929,32,1,17.4,1,Occasional Shoppers
14930,108,3,72.39,1,Occasional Shoppers
14931,4,5,355.94,3,Regular Shoppers
14932,365,1,15.9,0,Frequent Shoppers
14934,81,2,55.8,1,Occasional Shoppers
14935,297,1,162.72,0,Frequent Shoppers
14936,33,8,236.8,3,Regular Shoppers
14937,56,3,292.8,3,Regular Shoppers
14944,29,12,491.95000000000005,4,High-Value Loyal Shoppers
14946,14,1,33.2,1,Occasional Shoppers
14947,72,2,70.32,1,Occasional Shoppers
14948,23,6,118.92000000000002,3,Regular Shoppers
14950,19,1,17.0,1,Occasional Shoppers
14951,79,1,1.92,1,Occasional Shoppers
14952,59,11,871.38,2,Inactive Shoppers
14953,25,1,3.3,1,Occasional Shoppers
14954,12,1,4.25,1,Occasional Shoppers
14957,253,1,5.0,0,Frequent Shoppers
14958,147,3,47.9,1,Occasional Shoppers
14959,64,4,53.75,1,Occasional Shoppers
14960,8,2,84.0,1,Occasional Shoppers
14961,10,9,297.25,4,High-Value Loyal Shoppers
14962,270,1,14.850000000000001,0,Frequent Shoppers
14963,9,5,41.300000000000004,3,Regular Shoppers
14964,247,1,12.75,0,Frequent Shoppers
14965,96,2,77.08,1,Occasional Shoppers
14966,14,1,2.5,1,Occasional Shoppers
14968,30,1,1.66,1,Occasional Shoppers
14970,68,4,175.58,3,Regular Shoppers
14971,35,3,35.849999999999994,1,Occasional Shoppers
14972,128,1,12.75,1,Occasional Shoppers
14973,107,3,74.7,1,Occasional Shoppers
14974,37,1,4.95,1,Occasional Shoppers
14975,57,1,11.7,1,Occasional Shoppers
14976,57,7,67.0,3,Regular Shoppers
14978,72,5,75.15,3,Regular Shoppers
14981,246,1,16.5,0,Frequent Shoppers
14984,19,2,7.53,1,Occasional Shoppers
14985,198,2,8.85,0,Frequent Shoppers
14987,15,2,163.2,3,Regular Shoppers
14988,211,1,1.66,0,Frequent Shoppers
14995,38,2,12.45,1,Occasional Shoppers
14997,46,3,43.08,1,Occasional Shoppers
14998,170,2,7.85,0,Frequent Shoppers
15000,47,1,13.9,1,Occasional Shoppers
15002,115,4,73.5,1,Occasional Shoppers
15004,147,1,3.3,1,Occasional Shoppers
15005,15,28,164.13,2,Inactive Shoppers
15006,51,1,5.9,1,Occasional Shoppers
15007,159,1,15.0,0,Frequent Shoppers
15009,12,3,66.02,1,Occasional Shoppers
15010,35,1,22.5,1,Occasional Shoppers
15012,53,2,6.7,1,Occasional Shoppers
15014,43,2,39.45,1,Occasional Shoppers
15016,172,1,7.95,0,Frequent Shoppers
15017,33,1,3.75,1,Occasional Shoppers
15018,38,3,67.45,1,Occasional Shoppers
15019,266,1,0.85,0,Frequent Shoppers
15021,8,9,42.96,3,Regular Shoppers
15022,11,4,59.95,3,Regular Shoppers
15023,3,11,126.46,3,Regular Shoppers
15024,9,10,159.85,3,Regular Shoppers
15025,33,1,5.95,1,Occasional Shoppers
15026,80,3,22.2,1,Occasional Shoppers
15027,30,4,198.9,3,Regular Shoppers
15028,8,4,58.45,3,Regular Shoppers
15030,71,2,125.4,1,Occasional Shoppers
15031,4,4,7.4799999999999995,1,Occasional Shoppers
15032,256,3,205.35,0,Frequent Shoppers
15033,4,10,76.29,3,Regular Shoppers
15034,15,8,145.2,3,Regular Shoppers
15035,89,1,3.75,1,Occasional Shoppers
15036,72,3,28.270000000000003,1,Occasional Shoppers
15038,58,6,41.99,3,Regular Shoppers
15041,170,1,4.15,0,Frequent Shoppers
15042,199,1,76.5,0,Frequent Shoppers
15043,31,1,179.0,1,Occasional Shoppers
15044,19,17,238.82999999999998,4,High-Value Loyal Shoppers
15045,151,2,95.28000000000002,1,Occasional Shoppers
15046,9,15,429.43,4,High-Value Loyal Shoppers
15047,269,1,12.600000000000001,0,Frequent Shoppers
15048,65,4,19.93,1,Occasional Shoppers
15049,273,1,1.7,0,Frequent Shoppers
15050,25,3,118.86,3,Regular Shoppers
15051,23,3,12.71,1,Occasional Shoppers
15052,319,1,5.1,0,Frequent Shoppers
15053,4,3,30.9,1,Occasional Shoppers
15054,12,2,18.39,1,Occasional Shoppers
15057,275,2,329.09999999999997,0,Frequent Shoppers
15058,25,11,136.6,3,Regular Shoppers
15059,40,9,80.77,3,Regular Shoppers
15060,8,4,22.28,1,Occasional Shoppers
15062,71,4,68.5,1,Occasional Shoppers
15063,213,1,30.599999999999998,0,Frequent Shoppers
15065,37,4,70.2,1,Occasional Shoppers
15066,53,1,18.75,1,Occasional Shoppers
15067,78,3,72.9,1,Occasional Shoppers
15068,46,2,18.5,1,Occasional Shoppers
15069,179,1,12.75,0,Frequent Shoppers
15070,372,1,106.2,0,Frequent Shoppers
15071,93,2,155.8,1,Occasional Shoppers
15073,9,3,102.67999999999999,3,Regular Shoppers
15074,105,1,34.68,1,Occasional Shoppers
15075,77,1,33.2,1,Occasional Shoppers
15076,172,1,21.9,0,Frequent Shoppers
15079,212,4,186.5,0,Frequent Shoppers
15081,22,5,83.05,3,Regular Shoppers
15083,256,1,34.8,0,Frequent Shoppers
15087,281,1,24.96,0,Frequent Shoppers
15088,21,2,54.150000000000006,1,Occasional Shoppers
15089,10,6,111.11000000000001,3,Regular Shoppers
15090,308,1,16.5,0,Frequent Shoppers
15091,67,1,34.0,1,Occasional Shoppers
15092,215,2,54.15,0,Frequent Shoppers
15093,18,6,556.26,4,High-Value Loyal Shoppers
15095,103,4,85.2,1,Occasional Shoppers
15096,42,1,17.85,1,Occasional Shoppers
15097,4,1,5.1,1,Occasional Shoppers
15099,84,1,14.75,1,Occasional Shoppers
15100,333,3,876.0,4,High-Value Loyal Shoppers
15101,8,2,71.28,1,Occasional Shoppers
15103,31,2,40.739999999999995,1,Occasional Shoppers
15104,196,2,56.4,0,Frequent Shoppers
15105,18,7,164.76,3,Regular Shoppers
15106,17,5,82.89,3,Regular Shoppers
15107,311,6,107.44999999999999,0,Frequent Shoppers
15108,141,4,90.25,1,Occasional Shoppers
15109,245,1,15.0,0,Frequent Shoppers
15110,23,4,104.45,3,Regular Shoppers
15111,29,3,89.80000000000001,1,Occasional Shoppers
15113,9,3,324.25,3,Regular Shoppers
15114,30,10,185.72,4,High-Value Loyal Shoppers
15115,18,1,10.2,1,Occasional Shoppers
15116,17,4,177.8,3,Regular Shoppers
15117,14,5,213.95,3,Regular Shoppers
15118,134,1,244.8,0,Frequent Shoppers
15119,245,1,33.9,0,Frequent Shoppers
15120,133,1,39.6,1,Occasional Shoppers
15121,50,2,34.650000000000006,1,Occasional Shoppers
15122,114,3,47.599999999999994,1,Occasional Shoppers
15123,7,2,30.9,1,Occasional Shoppers
15124,22,2,21.72,1,Occasional Shoppers
15127,65,1,24.75,1,Occasional Shoppers
15128,60,4,88.4,1,Occasional Shoppers
15129,50,11,1046.4,2,Inactive Shoppers
15130,169,1,15.0,0,Frequent Shoppers
15132,18,5,113.50000000000001,3,Regular Shoppers
15133,127,3,96.56,1,Occasional Shoppers
15134,14,8,187.58,3,Regular Shoppers
15135,239,1,19.5,0,Frequent Shoppers
15136,2,4,72.83000000000001,3,Regular Shoppers
15139,239,2,22.560000000000002,0,Frequent Shoppers
15140,52,7,161.16,3,Regular Shoppers
15142,46,1,15.0,1,Occasional Shoppers
15143,225,1,19.799999999999997,0,Frequent Shoppers
15144,8,17,499.6,2,Inactive Shoppers
15145,4,4,54.36,3,Regular Shoppers
15146,164,2,39.599999999999994,0,Frequent Shoppers
15147,240,1,15.0,0,Frequent Shoppers
15148,10,1,20.1,1,Occasional Shoppers
15150,17,10,211.31,4,High-Value Loyal Shoppers
15152,9,13,213.34,4,High-Value Loyal Shoppers
15153,31,1,12.48,1,Occasional Shoppers
15154,75,1,2.95,1,Occasional Shoppers
15156,1,3,75.1,1,Occasional Shoppers
15157,3,3,53.839999999999996,1,Occasional Shoppers
15158,45,1,122.04,1,Occasional Shoppers
15159,1,30,878.25,2,Inactive Shoppers
15160,357,1,106.2,0,Frequent Shoppers
15163,18,2,86.3,1,Occasional Shoppers
15164,68,3,32.92,1,Occasional Shoppers
15167,320,1,2.1,0,Frequent Shoppers
15168,25,1,47.7,1,Occasional Shoppers
15171,331,1,127.49999999999999,0,Frequent Shoppers
15172,8,5,67.25999999999999,3,Regular Shoppers
15174,322,1,15.6,0,Frequent Shoppers
15175,71,1,17.4,1,Occasional Shoppers
15178,260,1,19.5,0,Frequent Shoppers
15179,18,5,214.83,3,Regular Shoppers
15180,367,1,13.049999999999999,0,Frequent Shoppers
15181,66,3,120.6,1,Occasional Shoppers
15182,154,2,36.6,1,Occasional Shoppers
15184,29,2,17.85,1,Occasional Shoppers
15185,70,1,15.600000000000001,1,Occasional Shoppers
15186,14,2,61.300000000000004,1,Occasional Shoppers
15192,119,3,84.89999999999999,1,Occasional Shoppers
15193,60,1,70.8,1,Occasional Shoppers
15194,3,15,275.1,4,High-Value Loyal Shoppers
15197,10,3,478.20000000000005,4,High-Value Loyal Shoppers
15198,92,2,33.32,1,Occasional Shoppers
15199,59,4,487.15,4,High-Value Loyal Shoppers
15201,87,5,203.98,3,Regular Shoppers
15203,25,6,64.38,3,Regular Shoppers
15204,357,1,16.5,0,Frequent Shoppers
15205,85,2,22.650000000000002,1,Occasional Shoppers
15206,10,4,157.8,3,Regular Shoppers
15208,1,5,165.3,3,Regular Shoppers
15210,225,1,14.75,0,Frequent Shoppers
15211,60,2,33.0,1,Occasional Shoppers
15212,241,1,11.6,0,Frequent Shoppers
15213,318,2,23.549999999999997,0,Frequent Shoppers
15214,1,8,127.36,3,Regular Shoppers
15215,46,3,81.30000000000001,1,Occasional Shoppers
15216,87,1,63.6,1,Occasional Shoppers
15218,10,11,578.8,4,High-Value Loyal Shoppers
15219,176,1,79.80000000000001,0,Frequent Shoppers
15220,51,6,124.65,3,Regular Shoppers
15221,366,1,79.2,0,Frequent Shoppers
15222,318,1,145.0,0,Frequent Shoppers
15223,225,2,80.7,0,Frequent Shoppers
15224,358,2,48.449999999999996,0,Frequent Shoppers
15225,234,1,15.0,0,Frequent Shoppers
15226,310,1,25.5,0,Frequent Shoppers
15227,36,5,72.48,3,Regular Shoppers
15228,66,4,146.1,3,Regular Shoppers
15230,239,2,94.80000000000001,0,Frequent Shoppers
15232,113,2,34.0,1,Occasional Shoppers
15235,217,12,187.65,4,High-Value Loyal Shoppers
15236,298,1,17.4,0,Frequent Shoppers
15237,1,4,62.72,3,Regular Shoppers
15238,29,3,42.24,1,Occasional Shoppers
15239,10,2,44.88,1,Occasional Shoppers
15240,44,5,137.88,3,Regular Shoppers
15241,66,8,175.01999999999998,3,Regular Shoppers
15243,74,1,12.48,1,Occasional Shoppers
15244,65,2,39.599999999999994,1,Occasional Shoppers
15245,134,3,80.0,1,Occasional Shoppers
15246,238,2,27.900000000000002,0,Frequent Shoppers
15247,122,1,81.6,1,Occasional Shoppers
15249,31,13,326.51,4,High-Value Loyal Shoppers
15251,9,11,1192.9,2,Inactive Shoppers
15252,36,2,34.8,1,Occasional Shoppers
15253,16,5,109.45,3,Regular Shoppers
15254,127,1,16.8,1,Occasional Shoppers
15255,66,1,17.700000000000003,1,Occasional Shoppers
15256,148,1,16.5,1,Occasional Shoppers
15257,283,1,33.9,0,Frequent Shoppers
15258,168,2,33.5,0,Frequent Shoppers
15260,100,7,177.3,3,Regular Shoppers
15261,135,1,4.5600000000000005,1,Occasional Shoppers
15262,323,1,17.0,0,Frequent Shoppers
15263,106,1,17.4,1,Occasional Shoppers
15264,64,1,29.700000000000003,1,Occasional Shoppers
15265,151,2,32.55,1,Occasional Shoppers
15266,338,1,39.8,0,Frequent Shoppers
15267,22,5,641.76,4,High-Value Loyal Shoppers
15269,23,1,118.80000000000001,1,Occasional Shoppers
15270,15,7,516.5,4,High-Value Loyal Shoppers
15271,7,15,200.29,4,High-Value Loyal Shoppers
15272,57,2,42.599999999999994,1,Occasional Shoppers
15274,4,2,34.8,1,Occasional Shoppers
15275,37,1,9.95,1,Occasional Shoppers
15276,66,1,1.25,1,Occasional Shoppers
15277,46,1,19.8,1,Occasional Shoppers
15279,354,1,8.4,0,Frequent Shoppers
15280,172,1,0.72,0,Frequent Shoppers
15281,58,9,208.92000000000002,3,Regular Shoppers
15286,49,1,59.400000000000006,1,Occasional Shoppers
15287,22,2,162.0,3,Regular Shoppers
15288,43,5,121.35000000000001,3,Regular Shoppers
15289,29,3,45.24,1,Occasional Shoppers
15290,4,18,572.7,2,Inactive Shoppers
15291,25,15,1082.09,2,Inactive Shoppers
15292,201,1,3.3,0,Frequent Shoppers
15296,50,6,94.95,3,Regular Shoppers
15297,10,3,52.25,1,Occasional Shoppers
15298,2,12,1288.52,2,Inactive Shoppers
15300,64,1,15.0,1,Occasional Shoppers
15301,50,12,894.4,2,Inactive Shoppers
15303,290,1,12.75,0,Frequent Shoppers
15304,60,8,270.85,4,High-Value Loyal Shoppers
15306,64,3,127.2,1,Occasional Shoppers
15307,95,1,22.5,1,Occasional Shoppers
15308,274,1,19.9,0,Frequent Shoppers
15312,75,4,56.8,1,Occasional Shoppers
15313,110,1,52.0,1,Occasional Shoppers
15314,199,1,5.04,0,Frequent Shoppers
15315,64,2,33.0,1,Occasional Shoppers
15316,326,1,165.0,0,Frequent Shoppers
15318,3,1,9.0,1,Occasional Shoppers
15319,283,1,11.9,0,Frequent Shoppers
15320,44,1,2.95,1,Occasional Shoppers
15321,70,3,117.9,1,Occasional Shoppers
15322,85,1,8.5,1,Occasional Shoppers
15325,103,1,1.25,1,Occasional Shoppers
15326,333,1,13.200000000000001,0,Frequent Shoppers
15327,52,1,38.25,1,Occasional Shoppers
15329,39,3,40.35,1,Occasional Shoppers
15330,32,2,163.2,1,Occasional Shoppers
15332,366,4,168.0,0,Frequent Shoppers
15333,208,1,22.5,0,Frequent Shoppers
15334,156,3,21.54,1,Occasional Shoppers
15335,53,1,2.55,1,Occasional Shoppers
15339,66,2,16.15,1,Occasional Shoppers
15341,80,1,102.0,1,Occasional Shoppers
15342,129,1,15.299999999999999,1,Occasional Shoppers
15343,87,1,25.5,1,Occasional Shoppers
15344,0,3,64.8,1,Occasional Shoppers
15345,45,1,25.5,1,Occasional Shoppers
15346,332,1,17.85,0,Frequent Shoppers
15347,366,1,120.0,0,Frequent Shoppers
15349,158,2,18.4,0,Frequent Shoppers
15350,373,1,25.200000000000003,0,Frequent Shoppers
15351,12,7,76.52000000000001,3,Regular Shoppers
15353,254,2,36.9,0,Frequent Shoppers
15355,29,2,35.7,1,Occasional Shoppers
15356,31,10,37.3,3,Regular Shoppers
15358,4,22,388.09999999999997,2,Inactive Shoppers
15360,39,1,29.700000000000003,1,Occasional Shoppers
15361,361,1,10.2,0,Frequent Shoppers
15363,372,1,19.799999999999997,0,Frequent Shoppers
15364,95,2,104.75999999999999,1,Occasional Shoppers
15365,25,7,296.40000000000003,3,Regular Shoppers
15366,75,2,45.0,1,Occasional Shoppers
15367,57,4,71.6,1,Occasional Shoppers
15368,21,1,16.5,1,Occasional Shoppers
15370,40,7,283.6,3,Regular Shoppers
15372,137,1,88.80000000000001,1,Occasional Shoppers
15373,8,12,381.8,4,High-Value Loyal Shoppers
15374,128,1,91.8,1,Occasional Shoppers
15376,40,3,40.199999999999996,1,Occasional Shoppers
15379,169,7,170.2,3,Regular Shoppers
15380,8,5,634.2,4,High-Value Loyal Shoppers
15381,213,2,349.95000000000005,0,Frequent Shoppers
15382,14,6,136.26000000000002,3,Regular Shoppers
15384,169,2,30.15,0,Frequent Shoppers
15385,40,1,12.48,1,Occasional Shoppers
15386,186,1,23.400000000000002,0,Frequent Shoppers
15388,270,1,23.4,0,Frequent Shoppers
15389,172,1,500.0,0,Frequent Shoppers
15392,4,4,94.96,3,Regular Shoppers
15393,16,2,35.1,1,Occasional Shoppers
15394,9,4,103.0,3,Regular Shoppers
15395,325,1,17.0,0,Frequent Shoppers
15396,112,1,68.0,1,Occasional Shoppers
15397,289,1,14.850000000000001,0,Frequent Shoppers
15398,16,2,52.2,1,Occasional Shoppers
15399,1,3,46.5,1,Occasional Shoppers
15400,92,5,331.9,3,Regular Shoppers
15402,148,2,64.2,1,Occasional Shoppers
15405,189,1,61.199999999999996,0,Frequent Shoppers
15406,31,2,23.35,1,Occasional Shoppers
15407,33,4,31.53,1,Occasional Shoppers
15408,264,1,4.95,0,Frequent Shoppers
15410,84,8,219.97,3,Regular Shoppers
15411,26,4,47.0,1,Occasional Shoppers
15412,171,1,102.0,0,Frequent Shoppers
15414,9,3,74.75999999999999,1,Occasional Shoppers
15415,313,1,15.0,0,Frequent Shoppers
15416,64,4,66.99,1,Occasional Shoppers
15417,85,1,15.6,1,Occasional Shoppers
15419,24,1,10.08,1,Occasional Shoppers
15421,58,4,77.8,1,Occasional Shoppers
15422,323,2,34.7,0,Frequent Shoppers
15423,38,1,36.0,1,Occasional Shoppers
15424,254,2,48.72,0,Frequent Shoppers
15426,19,5,28.240000000000002,3,Regular Shoppers
15427,33,3,39.9,1,Occasional Shoppers
15428,15,1,17.700000000000003,1,Occasional Shoppers
15429,26,2,15.899999999999999,1,Occasional Shoppers
15432,23,1,12.600000000000001,1,Occasional Shoppers
15433,213,2,23.46,0,Frequent Shoppers
15434,8,5,81.82,3,Regular Shoppers
15435,22,1,4.95,1,Occasional Shoppers
15436,12,3,16.0,1,Occasional Shoppers
15437,262,1,3.3,0,Frequent Shoppers
15438,131,1,11.8,1,Occasional Shoppers
15440,54,3,12.05,1,Occasional Shoppers
15442,248,1,297.0,0,Frequent Shoppers
15443,1,7,71.7,3,Regular Shoppers
15444,9,2,19.17,1,Occasional Shoppers
15445,264,1,20.4,0,Frequent Shoppers
15447,330,1,10.2,0,Frequent Shoppers
15448,312,1,19.9,0,Frequent Shoppers
15449,26,3,57.2,1,Occasional Shoppers
15450,30,1,15.0,1,Occasional Shoppers
15452,29,3,50.35000000000001,1,Occasional Shoppers
15453,1,7,43.85,3,Regular Shoppers
15454,362,1,4.95,0,Frequent Shoppers
15456,283,3,11.95,0,Frequent Shoppers
15457,262,1,1.25,0,Frequent Shoppers
15458,25,1,18.72,1,Occasional Shoppers
15460,354,1,1.25,0,Frequent Shoppers
15462,94,3,54.599999999999994,1,Occasional Shoppers
15463,29,1,6.84,1,Occasional Shoppers
15464,338,1,39.95,0,Frequent Shoppers
15466,85,1,5.1,1,Occasional Shoppers
15467,9,3,47.7,1,Occasional Shoppers
15468,51,2,39.699999999999996,1,Occasional Shoppers
15469,50,2,51.300000000000004,1,Occasional Shoppers
15471,2,1,3.75,1,Occasional Shoppers
15472,113,1,2.08,1,Occasional Shoppers
15473,14,7,1081.2,2,Inactive Shoppers
15475,77,1,17.85,1,Occasional Shoppers
15478,40,2,62.400000000000006,1,Occasional Shoppers
15480,116,1,34.0,1,Occasional Shoppers
15483,161,4,10.64,1,Occasional Shoppers
15484,1,4,177.36,3,Regular Shoppers
15485,30,3,25.62,1,Occasional Shoppers
15488,92,1,15.0,1,Occasional Shoppers
15489,22,3,87.0,1,Occasional Shoppers
15491,95,6,181.20000000000002,3,Regular Shoppers
15492,28,2,20.04,1,Occasional Shoppers
15493,32,5,27.63,3,Regular Shoppers
15494,21,2,4.2299999999999995,1,Occasional Shoppers
15497,17,2,120.0,1,Occasional Shoppers
15498,2,27,1084.03,2,Inactive Shoppers
15500,8,4,48.69,1,Occasional Shoppers
15503,362,1,0.42,0,Frequent Shoppers
15504,81,1,7.5,1,Occasional Shoppers
15505,52,5,135.14,3,Regular Shoppers
15506,22,3,10.9,1,Occasional Shoppers
15507,171,1,7.95,0,Frequent Shoppers
15508,189,6,52.010000000000005,0,Frequent Shoppers
15510,330,1,250.0,0,Frequent Shoppers
15511,11,5,25.37,3,Regular Shoppers
15512,155,2,43.199999999999996,1,Occasional Shoppers
15513,33,19,1077.31,2,Inactive Shoppers
15514,12,11,332.65,4,High-Value Loyal Shoppers
15516,44,3,16.28,1,Occasional Shoppers
15517,233,1,7.56,0,Frequent Shoppers
15518,64,8,79.51,3,Regular Shoppers
15520,1,1,10.2,1,Occasional Shoppers
15521,40,8,224.35,3,Regular Shoppers
15522,32,2,2.64,1,Occasional Shoppers
15523,84,1,232.50000000000003,1,Occasional Shoppers
15524,24,1,440.0,3,Regular Shoppers
15525,2,3,22.939999999999998,1,Occasional Shoppers
15526,33,2,139.29999999999998,1,Occasional Shoppers
15527,18,8,123.78,3,Regular Shoppers
15528,254,1,3.75,0,Frequent Shoppers
15529,22,11,132.34,3,Regular Shoppers
15530,21,4,36.94,1,Occasional Shoppers
15531,8,2,27.35,1,Occasional Shoppers
15532,25,4,19.85,1,Occasional Shoppers
15533,19,3,59.7,1,Occasional Shoppers
15535,173,4,43.3,0,Frequent Shoppers
15537,163,1,1.25,0,Frequent Shoppers
15539,7,1,6.25,1,Occasional Shoppers
15540,11,1,19.5,1,Occasional Shoppers
15541,114,1,2.08,1,Occasional Shoppers
15543,288,1,2.55,0,Frequent Shoppers
15544,9,9,112.27000000000001,3,Regular Shoppers
15545,54,2,9.2,1,Occasional Shoppers
15547,7,14,134.12,4,High-Value Loyal Shoppers
15549,77,3,39.1,1,Occasional Shoppers
15550,4,4,29.06,1,Occasional Shoppers
15551,36,1,19.9,1,Occasional Shoppers
15552,217,1,5.9,0,Frequent Shoppers
15553,60,1,2.5,1,Occasional Shoppers
15554,277,1,15.9,0,Frequent Shoppers
15555,12,16,174.66,4,High-Value Loyal Shoppers
15556,24,1,11.6,1,Occasional Shoppers
15557,28,1,35.7,1,Occasional Shoppers
15561,11,4,240.6,3,Regular Shoppers
15562,351,1,134.55,0,Frequent Shoppers
15563,22,4,117.75,3,Regular Shoppers
15565,50,2,33.0,1,Occasional Shoppers
15567,18,1,99.84,1,Occasional Shoppers
15568,2,3,25.909999999999997,1,Occasional Shoppers
15569,103,5,827.76,4,High-Value Loyal Shoppers
15570,7,12,156.59,4,High-Value Loyal Shoppers
15571,11,4,49.21000000000001,1,Occasional Shoppers
15572,4,7,83.69,3,Regular Shoppers
15573,31,2,8.16,1,Occasional Shoppers
15574,177,4,29.95,0,Frequent Shoppers
15576,37,1,90.0,1,Occasional Shoppers
15577,151,3,28.65,1,Occasional Shoppers
15578,162,1,7.95,0,Frequent Shoppers
15579,68,2,7.49,1,Occasional Shoppers
15582,24,3,47.550000000000004,1,Occasional Shoppers
15584,23,4,28.68,1,Occasional Shoppers
15585,176,1,15.9,0,Frequent Shoppers
15587,50,4,364.32000000000005,3,Regular Shoppers
15589,255,3,62.699999999999996,0,Frequent Shoppers
15592,46,1,12.48,1,Occasional Shoppers
15593,70,1,15.0,1,Occasional Shoppers
15594,15,5,84.17,3,Regular Shoppers
15596,100,5,67.9,1,Occasional Shoppers
15597,35,1,17.85,1,Occasional Shoppers
15598,53,1,15.0,1,Occasional Shoppers
15599,26,2,46.839999999999996,1,Occasional Shoppers
15601,11,14,350.94,4,High-Value Loyal Shoppers
15602,8,9,304.94,4,High-Value Loyal Shoppers
15603,78,1,34.56,1,Occasional Shoppers
15604,52,1,14.850000000000001,1,Occasional Shoppers
15605,36,5,75.80000000000001,3,Regular Shoppers
15606,61,9,376.22,4,High-Value Loyal Shoppers
15607,336,1,4.5600000000000005,0,Frequent Shoppers
15608,28,4,155.78,3,Regular Shoppers
15609,184,1,19.8,0,Frequent Shoppers
15610,51,1,15.0,1,Occasional Shoppers
15611,9,13,730.82,2,Inactive Shoppers
15612,36,2,32.0,1,Occasional Shoppers
15615,10,23,522.9399999999999,2,Inactive Shoppers
15618,32,4,79.65,3,Regular Shoppers
15619,10,1,145.0,1,Occasional Shoppers
15620,56,3,51.15,1,Occasional Shoppers
15621,4,4,335.57,3,Regular Shoppers
15622,43,9,196.54,3,Regular Shoppers
15623,141,1,17.700000000000003,1,Occasional Shoppers
15624,116,4,73.05000000000001,1,Occasional Shoppers
15625,103,4,70.2,1,Occasional Shoppers
15626,74,2,25.32,1,Occasional Shoppers
15628,4,9,148.0,3,Regular Shoppers
15630,45,2,59.4,1,Occasional Shoppers
15632,15,8,194.45999999999998,3,Regular Shoppers
15634,17,1,17.700000000000003,1,Occasional Shoppers
15636,89,2,50.400000000000006,1,Occasional Shoppers
15639,134,1,39.8,1,Occasional Shoppers
15640,4,15,578.29,2,Inactive Shoppers
15641,105,4,49.71,1,Occasional Shoppers
15643,191,3,114.4,0,Frequent Shoppers
15644,166,4,12.600000000000001,1,Occasional Shoppers
